9/25/17,22:36:06.970Z,37.4643333,-118.8455,0.63,0.75,nc72898941,"23km SSE of Mammoth Lakes, California",earthquake
9/25/17,22:35:06.690Z,40.7986667,-74.5138333,5,1.71,ld60143416,"2km W of Morristown, New Jersey",earthquake
9/25/17,22:29:30.060Z,46.8658333,-112.5288333,11.47,1.5,mb80257689,"15km SE of Lincoln, Montana",earthquake
9/25/17,22:27:15.400Z,37.3519,-98.1568,2.77,2.5,us2000aunr,"13km WNW of Harper, Kansas",earthquake
9/25/17,22:10:47.570Z,37.5616684,-118.6965027,2.72,1.39,nc72898916,"26km ESE of Mammoth Lakes, California",earthquake
9/25/17,22:07:03.410Z,0.8137,124.3278,218.53,4.9,us2000aunh,"6km NNE of Passi, Indonesia",earthquake
9/25/17,22:05:11.590Z,46.2003333,-122.1845,1.92,0.14,uw61333766,"38km NNE of Amboy, Washington",earthquake
9/25/17,21:57:41.019Z,65.6472,-145.855,0,1.6,ak16905558,"57km WNW of Circle Hot Springs Station, Alaska",earthquake
9/25/17,21:51:53.480Z,33.9731667,-116.9048333,1.74,0.68,ci38010560,"6km NNW of Banning, CA",earthquake
9/25/17,21:42:48.450Z,33.492,-116.7923333,4.2,1.52,ci38010544,"9km NE of Aguanga, CA",earthquake
9/25/17,21:35:39.693Z,63.8797,-148.8329,1,1.1,ak16904957,"7km ENE of Healy, Alaska",earthquake
9/25/17,21:33:31.030Z,46.8511667,-121.7488333,1.54,1.11,uw61333756,"27km NNW of Packwood, Washington",earthquake
9/25/17,21:31:13.170Z,46.2066667,-122.1901667,5,0.45,uw61333751,"38km NNE of Amboy, Washington",earthquake
9/25/17,21:27:42.990Z,46.8333333,-121.7253333,-1.41,0.06,uw61333746,"25km N of Packwood, Washington",earthquake
9/25/17,21:23:42.510Z,33.0225,-116.2083333,0.57,1.1,ci38010536,"15km SSW of Ocotillo Wells, CA",earthquake
9/25/17,21:23:40.680Z,46.9086667,-121.4271667,-2.12,0.77,uw61333741,"38km NNE of Packwood, Washington",explosion
9/25/17,21:22:35.212Z,61.1173,-152.2586,3.7,0.7,ak16904954,"70km NW of Nikiski, Alaska",earthquake
9/25/17,21:21:55.720Z,46.8303333,-121.7111667,0.19,0.15,uw61333736,"25km N of Packwood, Washington",earthquake
9/25/17,20:59:19.280Z,37.5685005,-118.8878326,1.09,1.5,nc72898906,"11km SE of Mammoth Lakes, California",earthquake
9/25/17,20:55:55.087Z,63.2634,-151.1083,2.8,1.4,ak16904950,"109km W of Cantwell, Alaska",earthquake
